# x y z u_s u_c u(t)
5.483870967742e-01 3.548387096774e-01 6.451612903226e-01 -7.909391103646e-04 -3.600991528127e-04 8.998409433332e-05
5.806451612903e-01 3.548387096774e-01 6.451612903226e-01 -3.150442569662e-04 -1.218326385800e-04 5.446900364850e-05
6.129032258065e-01 3.548387096774e-01 6.451612903226e-01 7.754838510281e-04 4.234605922948e-04 -2.752031699019e-05
6.451612903226e-01 3.548387096774e-01 6.451612903226e-01 2.922448210748e-03 1.496647802027e-03 -1.892397169899e-04
6.774193548387e-01 3.548387096774e-01 6.451612903226e-01 6.834592969717e-03 3.452061171156e-03 -4.840255546559e-04
7.096774193548e-01 3.548387096774e-01 6.451612903226e-01 1.362136993286e-02 6.844381649286e-03 -9.953542535276e-04
7.419354838710e-01 3.548387096774e-01 6.451612903226e-01 2.498213962108e-02 1.252324083087e-02 -1.851070234857e-03
7.741935483871e-01 3.548387096774e-01 6.451612903226e-01 4.346945596364e-02 2.176486569394e-02 -3.243184497030e-03
8.064516129032e-01 3.548387096774e-01 6.451612903226e-01 7.285005092925e-02 3.645257472210e-02 -5.455019617322e-03
8.387096774194e-01 3.548387096774e-01 6.451612903226e-01 1.185931151724e-01 5.932092388644e-02 -8.897926606638e-03
8.709677419355e-01 3.548387096774e-01 6.451612903226e-01 1.885226159011e-01 9.428187359040e-02 -1.416033635281e-02
9.032258064516e-01 3.548387096774e-01 6.451612903226e-01 2.936788727398e-01 1.468555875094e-01 -2.207254606505e-02
9.354838709677e-01 3.548387096774e-01 6.451612903226e-01 4.494446103453e-01 2.247334732745e-01 -3.379139302150e-02
9.677419354839e-01 3.548387096774e-01 6.451612903226e-01 6.770024184912e-01 3.385069309373e-01 -5.090984872477e-02
1.000000000000e+00 3.548387096774e-01 6.451612903226e-01 1.005204179393e+00 5.026020896967e-01 -7.559759154806e-02
0.000000000000e+00 3.870967741935e-01 6.451612903226e-01 5.211514603628e-03 2.605757301814e-03 -3.919382354633e-04
3.225806451613e-02 3.870967741935e-01 6.451612903226e-01 4.496378851573e-03 2.251538424488e-03 -3.352676847322e-04
6.451612903226e-02 3.870967741935e-01 6.451612903226e-01 3.822918049169e-03 1.918114353315e-03 -2.817681428082e-04
9.677419354839e-02 3.870967741935e-01 6.451612903226e-01 3.196903311228e-03 1.608332987814e-03 -2.319061064412e-04
1.290322580645e-01 3.870967741935e-01 6.451612903226e-01 2.620649595568e-03 1.323320662905e-03 -1.858825308732e-04
1.612903225806e-01 3.870967741935e-01 6.451612903226e-01 2.093761521170e-03 1.062855088346e-03 -1.436888938108e-04
1.935483870968e-01 3.870967741935e-01 6.451612903226e-01 1.613860969030e-03 8.257286130654e-04 -1.051623778108e-04
2.258064516129e-01 3.870967741935e-01 6.451612903226e-01 1.177231189301e-03 6.100693899531e-04 -7.003507754295e-05
2.580645161290e-01 3.870967741935e-01 6.451612903226e-01 7.793572786919e-04 4.136105434321e-04 -3.797557069974e-05
2.903225806452e-01 3.870967741935e-01 6.451612903226e-01 4.153905547675e-04 2.339212228917e-04 -8.624819447665e-06
3.225806451613e-01 3.870967741935e-01 6.451612903226e-01 8.061994820295e-05 6.864117612531e-05 1.836740983086e-05
3.548387096774e-01 3.870967741935e-01 6.451612903226e-01 -2.288907285546e-04 -8.420169037807e-05 4.329369381710e-05
3.870967741935e-01 3.870967741935e-01 6.451612903226e-01 -5.152269406538e-04 -2.256544032567e-04 6.630716957814e-05
4.193548387097e-01 3.870967741935e-01 6.451612903226e-01 -7.766616361628e-04 -3.548589758376e-04 8.727317545549e-05
4.516129032258e-01 3.870967741935e-01 6.451612903226e-01 -1.004097339170e-03 -4.672743503681e-04 1.055009020268e-04
4.838709677419e-01 3.870967741935e-01 6.451612903226e-01 -1.174819015733e-03 -5.515536760294e-04 1.192728401696e-04
5.161290322581e-01 3.870967741935e-01 6.451612903226e-01 -1.241923766772e-03 -5.842599472239e-04 1.250491455578e-04
5.483870967742e-01 3.870967741935e-01 6.451612903226e-01 -1.117050536427e-03 -5.212315814224e-04 1.161681815371e-04
5.806451612903e-01 3.870967741935e-01 6.451612903226e-01 -6.430366792475e-04 -2.839113253682e-04 8.078958642309e-05
6.129032258065e-01 3.870967741935e-01 6.451612903226e-01 4.481810530514e-04 2.617027868962e-04 -1.272234190766e-06
6.451612903226e-01 3.870967741935e-01 6.451612903226e-01 2.598793894107e-03 1.336670906522e-03 -1.633033875698e-04
6.774193548387e-01 3.870967741935e-01 6.451612903226e-01 6.517998455660e-03 3.295550220128e-03 -4.586753173650e-04
7.096774193548e-01 3.870967741935e-01 6.451612903226e-01 1.331574053447e-02 6.693267553879e-03 -9.709025636082e-04
7.419354838710e-01 3.870967741935e-01 6.451612903226e-01 2.469188056480e-02 1.237970357665e-02 -1.827867904925e-03
7.741935483871e-01 3.870967741935e-01 6.451612903226e-01 4.319942869802e-02 2.163131288493e-02 -3.221617075216e-03
8.064516129032e-01 3.870967741935e-01 6.451612903226e-01 7.260546692128e-02 3.633158903305e-02 -5.435498922269e-03
8.387096774194e-01 3.870967741935e-01 6.451612903226e-01 1.183793587329e-01 5.921517518959e-02 -8.880876787135e-03
8.709677419355e-01 3.870967741935e-01 6.451612903226e-01 1.883449960339e-01 9.419399572729e-02 -1.414617449467e-02
9.032258064516e-01 3.870967741935e-01 6.451612903226e-01 2.935423160678e-01 1.467880256821e-01 -2.206165829700e-02
9.354838709677e-01 3.870967741935e-01 6.451612903226e-01 4.493533208563e-01 2.246883148500e-01 -3.378410812258e-02
9.677419354839e-01 3.870967741935e-01 6.451612903226e-01 6.769595417036e-01 3.384857383703e-01 -5.090641214317e-02
1.000000000000e+00 3.870967741935e-01 6.451612903226e-01 1.005211514604e+00 5.026057573018e-01 -7.559814320138e-02
0.000000000000e+00 4.193548387097e-01 6.451612903226e-01 5.229773666986e-03 2.614886833493e-03 -3.933114303247e-04
3.225806451613e-02 4.193548387097e-01 6.451612903226e-01 4.480618846532e-03 2.243823388857e-03 -3.339401805009e-04
6.451612903226e-02 4.193548387097e-01 6.451612903226e-01 3.774251334825e-03 1.894108717872e-03 -2.778255032827e-04
9.677419354839e-02 4.193548387097e-01 6.451612903226e-01 3.116956580686e-03 1.568845832561e-03 -2.254743481632e-04
1.290322580645e-01 4.193548387097e-01 6.451612903226e-01 2.511423021709e-03 1.269345999838e-03 -1.771173173624e-04
1.612903225806e-01 4.193548387097e-01 6.451612903226e-01 1.957496248963e-03 9.955058977153e-04 -1.327653200023e-04
1.935483870968e-01 4.193548387097e-01 6.451612903226e-01 1.452922754131e-03 7.461789635464e-04 -9.226595950830e-05
2.258064516129e-01 4.193548387097e-01 6.451612903226e-01 9.940150460993e-04 5.195070472988e-04 -5.535433491859e-05
2.580645161290e-01 4.193548387097e-01 6.451612903226e-01 5.762153905005e-04 3.132011737909e-04 -2.169639264556e-05
2.903225806452e-01 4.193548387097e-01 6.451612903226e-01 1.945836042129e-04 1.247842565990e-04 9.073367932985e-06
3.225806451613e-01 4.193548387097e-01 6.451612903226e-01 -1.557094535692e-04 -4.816333566457e-05 3.731376398751e-05
3.548387096774e-01 4.193548387097e-01 6.451612903226e-01 -4.787247034720e-04 -2.076763227304e-04 6.332652897098e-05
3.870967741935e-01 4.193548387097e-01 6.451612903226e-01 -7.766616361628e-04 -3.548589758376e-04 8.727317545549e-05
4.193548387097e-01 4.193548387097e-01 6.451612903226e-01 -1.047881673249e-03 -4.888977996115e-04 1.090254760570e-04
4.516129032258e-01 4.193548387097e-01 6.451612903226e-01 -1.283337735352e-03 -6.052772546533e-04 1.278961354679e-04
4.838709677419e-01 4.193548387097e-01 6.451612903226e-01 -1.460316679218e-03 -6.926518545169e-04 1.421674254203e-04
5.161290322581e-01 4.193548387097e-01 6.451612903226e-01 -1.531860568934e-03 -7.275576153485e-04 1.482948966872e-04
5.483870967742e-01 4.193548387097e-01 6.451612903226e-01 -1.409490139377e-03 -6.657745204444e-04 1.396074443959e-04
5.806451612903e-01 4.193548387097e-01 6.451612903226e-01 -9.358578152886e-04 -4.286536464850e-04 1.042501135872e-04
6.129032258065e-01 4.193548387097e-01 6.451612903226e-01 1.573512323682e-04 1.179318669190e-04 2.201761683082e-05
6.451612903226e-01 4.193548387097e-01 6.451612903226e-01 2.312641469613e-03 1.195197832971e-03 -1.404005329295e-04
6.774193548387e-01 4.193548387097e-01 6.451612903226e-01 6.239572860601e-03 3.157882166515e-03 -4.364039231631e-04
7.096774193548e-01 4.193548387097e-01 6.451612903226e-01 1.304848494869e-02 6.561107711644e-03 -9.495374436900e-04
7.419354838710e-01 4.193548387097e-01 6.451612903226e-01 2.443963306397e-02 1.225495192956e-02 -1.807714137088e-03
7.741935483871e-01 4.193548387097e-01 6.451612903226e-01 4.296638421624e-02 2.151604751352e-02 -3.203006861876e-03
8.064516129032e-01 4.193548387097e-01 6.451612903226e-01 7.239609123008e-02 3.622802355859e-02 -5.418784729306e-03
8.387096774194e-01 4.193548387097e-01 6.451612903226e-01 1.181982489448e-01 5.912558960655e-02 -8.866420352137e-03
8.709677419355e-01 4.193548387097e-01 6.451612903226e-01 1.881966878484e-01 9.412064071167e-02 -1.413433173962e-02
9.032258064516e-01 4.193548387097e-01 6.451612903226e-01 2.934310456914e-01 1.467330043009e-01 -2.205276077688e-02
9.354838709677e-01 4.193548387097e-01 6.451612903226e-01 4.492827580365e-01 2.246534498334e-01 -3.377844229686e-02
9.677419354839e-01 4.193548387097e-01 6.451612903226e-01 6.769325177551e-01 3.384724368125e-01 -5.090419832847e-02
1.000000000000e+00 4.193548387097e-01 6.451612903226e-01 1.005229773667e+00 5.026148868335e-01 -7.559951639624e-02
0.000000000000e+00 4.516129032258e-01 6.451612903226e-01 5.272172302469e-03 2.636086151234e-03 -3.965000707951e-04
3.225806451613e-02 4.516129032258e-01 6.451612903226e-01 4.488058479417e-03 2.247689434963e-03 -3.343735904579e-04
6.451612903226e-02 4.516129032258e-01 6.451612903226e-01 3.748248110271e-03 1.881397299310e-03 -2.756196599299e-04
9.677419354839e-02 4.516129032258e-01 6.451612903226e-01 3.059562985248e-03 1.540578864611e-03 -2.207873433394e-04
1.290322580645e-01 4.516129032258e-01 6.451612903226e-01 2.425049988267e-03 1.226722859278e-03 -1.701357194101e-04
1.612903225806e-01 4.516129032258e-01 6.451612903226e-01 1.844755717246e-03 9.398250408037e-04 -1.236920421206e-04
1.935483870968e-01 4.516129032258e-01 6.451612903226e-01 1.316497244247e-03 6.787730505915e-04 -8.131015957713e-05
2.258064516129e-01 4.516129032258e-01 6.451612903226e-01 8.365569881484e-04 4.416929172935e-04 -4.272357729063e-05
2.580645161290e-01 4.516129032258e-01 6.451612903226e-01 4.002759966384e-04 2.262445433321e-04 -7.591072191320e-06
2.903225806452e-01 4.516129032258e-01 6.451612903226e-01 2.569041025388e-06 2.987801131950e-05 2.446349892137e-05
3.225806451613e-01 4.516129032258e-01 6.451612903226e-01 -3.615579904783e-04 -1.499089600911e-04 5.381121823530e-05
3.548387096774e-01 4.516129032258e-01 6.451612903226e-01 -6.963308417262e-04 -3.152335832747e-04 8.076614505854e-05
3.870967741935e-01 4.516129032258e-01 6.451612903226e-01 -1.004097339170e-03 -4.672743503681e-04 1.055009020268e-04
4.193548387097e-01 4.516129032258e-01 6.451612903226e-01 -1.283337735352e-03 -6.052772546533e-04 1.278961354679e-04
4.516129032258e-01 4.516129032258e-01 6.451612903226e-01 -1.525084049910e-03 -7.247664391384e-04 1.472703842091e-04
4.838709677419e-01 4.516129032258e-01 6.451612903226e-01 -1.706654580181e-03 -8.144123601344e-04 1.619080926778e-04
5.161290322581e-01 4.516129032258e-01 6.451612903226e-01 -1.781069225104e-03 -8.507402825473e-04 1.682628589747e-04
5.483870967742e-01 4.516129032258e-01 6.451612903226e-01 -1.659768918387e-03 -7.894907371023e-04 1.596571903536e-04
5.806451612903e-01 4.516129032258e-01 6.451612903226e-01 -1.185266789412e-03 -5.519457125832e-04 1.242251732679e-04
6.129032258065e-01 4.516129032258e-01 6.451612903226e-01 -8.905012881413e-05 -3.880060929728e-06 4.174607580254e-05
6.451612903226e-01 4.516129032258e-01 6.451612903226e-01 2.071637404001e-03 1.076047257874e-03 -1.211101442855e-04
6.774193548387e-01 4.516129032258e-01 6.451612903226e-01 6.006652220501e-03 3.042721665495e-03 -4.177659872823e-04
7.096774193548e-01 4.516129032258e-01 6.451612903226e-01 1.282665941482e-02 6.451428127202e-03 -9.317913905876e-04
7.419354838710e-01 4.516129032258e-01 6.451612903226e-01 2.423224643747e-02 1.215240965815e-02 -1.791124810848e-03
7.741935483871e-01 4.516129032258e-01 6.451612903226e-01 4.277708893567e-02 2.142245301054e-02 -3.187862542038e-03
8.064516129032e-01 4.516129032258e-01 6.451612903226e-01 7.222878783530e-02 3.614531142249e-02 -5.405392274476e-03
8.387096774194e-01 4.516129032258e-01 6.451612903226e-01 1.180569833371e-01 5.905576766478e-02 -8.855097080199e-03
8.709677419355e-01 4.516129032258e-01 6.451612903226e-01 1.880855045429e-01 9.406571719227e-02 -1.412539392114e-02
9.032258064516e-01 4.516129032258e-01 6.451612903226e-01 2.933537999370e-01 1.466948944989e-01 -2.204650898244e-02
9.354838709677e-01 4.516129032258e-01 6.451612903226e-01 4.492428951301e-01 2.246338663921e-01 -3.377514426169e-02
9.677419354839e-01 4.516129032258e-01 6.451612903226e-01 6.769328332245e-01 3.384727704020e-01 -5.090407041083e-02
1.000000000000e+00 4.516129032258e-01 6.451612903226e-01 1.005272172302e+00 5.026360861512e-01 -7.560270503671e-02
0.000000000000e+00 4.838709677419e-01 6.451612903226e-01 5.364918115803e-03 2.682459057901e-03 -4.034751314424e-04
3.225806451613e-02 4.838709677419e-01 6.451612903226e-01 4.543882097565e-03 2.275728020960e-03 -3.384625507931e-04
6.451612903226e-02 4.838709677419e-01 6.451612903226e-01 3.769267312149e-03 1.892158084016e-03 -2.769838338319e-04
9.677419354839e-02 4.838709677419e-01 6.451612903226e-01 3.048447739560e-03 1.535392362273e-03 -2.196313836774e-04
1.290322580645e-01 4.838709677419e-01 6.451612903226e-01 2.384795927213e-03 1.207080694019e-03 -1.666902557727e-04
1.612903225806e-01 4.838709677419e-01 6.451612903226e-01 1.778494542940e-03 9.072855542207e-04 -1.181990734877e-04
1.935483870968e-01 4.838709677419e-01 6.451612903226e-01 1.227348815200e-03 6.348877334257e-04 -7.401159535729e-05
2.258064516129e-01 4.838709677419e-01 6.451612903226e-01 7.275229176026e-04 3.879535519108e-04 -3.385293921015e-05
2.580645161290e-01 4.838709677419e-01 6.451612903226e-01 2.741712014110e-04 1.640492592691e-04 2.631896076230e-06
2.903225806452e-01 4.838709677419e-01 6.451612903226e-01 -1.380142485775e-04 -3.948649792785e-05 3.583572109951e-05
3.225806451613e-01 4.838709677419e-01 6.451612903226e-01 -5.142599508878e-04 -2.252721543201e-04 6.614713965725e-05
3.548387096774e-01 4.838709677419e-01 6.451612903226e-01 -8.590135039718e-04 -3.955357203466e-04 9.389700734186e-05
3.870967741935e-01 4.838709677419e-01 6.451612903226e-01 -1.174819015733e-03 -5.515536760294e-04 1.192728401696e-04
4.193548387097e-01 4.838709677419e-01 6.451612903226e-01 -1.460316679218e-03 -6.926518545169e-04 1.421674254203e-04
4.516129032258e-01 4.838709677419e-01 6.451612903226e-01 -1.706654580181e-03 -8.144123601344e-04 1.619080926778e-04
4.838709677419e-01 4.838709677419e-01 6.451612903226e-01 -1.891218028411e-03 -9.055391687268e-04 1.767843146457e-04
5.161290322581e-01 4.838709677419e-01 6.451612903226e-01 -1.967041413635e-03 -9.425649057567e-04 1.832506799146e-04
5.483870967742e-01 4.838709677419e-01 6.451612903226e-01 -1.845525531262e-03 -8.812102570159e-04 1.746264837436e-04
5.806451612903e-01 4.838709677419e-01 6.451612903226e-01 -1.369087963616e-03 -6.427097682878e-04 1.390383418339e-04
6.129032258065e-01 4.838709677419e-01 6.451612903226e-01 -2.690658839221e-04 -9.276365627178e-05 5.625386734741e-05
6.451612903226e-01 4.838709677419e-01 6.451612903226e-01 1.897498681083e-03 9.900694439550e-04 -1.070725697535e-04
6.774193548387e-01 4.838709677419e-01 6.451612903226e-01 5.840709154798e-03 2.960797938248e-03 -4.043824965229e-04
7.096774193548e-01 4.838709677419e-01 6.451612903226e-01 1.267151276019e-02 6.374847355170e-03 -9.192675003268e-04
7.419354838710e-01 4.838709677419e-01 6.451612903226e-01 2.409079871838e-02 1.208261117912e-02 -1.779689091611e-03
7.741935483871e-01 4.838709677419e-01 6.451612903226e-01 4.265254247808e-02 2.136102580858e-02 -3.177766330716e-03
8.064516129032e-01 4.838709677419e-01 6.451612903226e-01 7.212461455099e-02 3.609397926714e-02 -5.396907188889e-03
8.387096774194e-01 4.838709677419e-01 6.451612903226e-01 1.179768598328e-01 5.901635700145e-02 -8.848509849309e-03
8.709677419355e-01 4.838709677419e-01 6.451612903226e-01 1.880332072927e-01 9.404010514818e-02 -1.412099813949e-02
9.032258064516e-01 4.838709677419e-01 6.451612903226e-01 2.933330575435e-01 1.466849355012e-01 -2.204459357872e-02
9.354838709677e-01 4.838709677419e-01 6.451612903226e-01 4.492571981106e-01 2.246412975881e-01 -3.377597873902e-02
9.677419354839e-01 4.838709677419e-01 6.451612903226e-01 6.769852061434e-01 3.384990982497e-01 -5.090788725757e-02
1.000000000000e+00 4.838709677419e-01 6.451612903226e-01 1.005364918116e+00 5.026824590579e-01 -7.560968009736e-02
0.000000000000e+00 5.161290322581e-01 6.451612903226e-01 5.557549584424e-03 2.778774792212e-03 -4.179622131545e-04
3.225806451613e-02 5.161290322581e-01 6.451612903226e-01 4.696548965691e-03 2.352167633428e-03 -3.498524869262e-04
6.451612903226e-02 5.161290322581e-01 6.451612903226e-01 3.884953182160e-03 1.950210849739e-03 -2.855031880961e-04
9.677419354839e-02 5.161290322581e-01 6.451612903226e-01 3.130681185727e-03 1.576817879898e-03 -2.255495697240e-04
1.290322580645e-01 5.161290322581e-01 6.451612903226e-01 2.437363810204e-03 1.233766026029e-03 -1.702975601393e-04
1.612903225806e-01 5.161290322581e-01 6.451612903226e-01 1.805214894302e-03 9.211321603696e-04 -1.197891515362e-04
1.935483870968e-01 5.161290322581e-01 6.451612903226e-01 1.231904968288e-03 6.377289876434e-04 -7.386860760360e-05
2.258064516129e-01 5.161290322581e-01 6.451612903226e-01 7.133543423184e-04 3.815005419695e-04 -3.224301175825e-05
2.580645161290e-01 5.161290322581e-01 6.451612903226e-01 2.444127133027e-04 1.498606908512e-04 5.465501668170e-06
2.903225806452e-01 5.161290322581e-01 6.451612903226e-01 -1.805548405368e-04 -6.001526232573e-05 3.967447425510e-05
3.225806451613e-01 5.161290322581e-01 6.451612903226e-01 -5.670956257546e-04 -2.509058494382e-04 7.079689096788e-05
3.548387096774e-01 5.161290322581e-01 6.451612903226e-01 -9.199519577116e-04 -4.251860736930e-04 9.918608727743e-05
3.870967741935e-01 5.161290322581e-01 6.451612903226e-01 -1.241923766772e-03 -5.842599472239e-04 1.250491455578e-04
4.193548387097e-01 5.161290322581e-01 6.451612903226e-01 -1.531860568934e-03 -7.275576153486e-04 1.482948966872e-04
4.516129032258e-01 5.161290322581e-01 6.451612903226e-01 -1.781069225104e-03 -8.507402825473e-04 1.682628589747e-04
4.838709677419e-01 5.161290322581e-01 6.451612903226e-01 -1.967041413635e-03 -9.425649057567e-04 1.832506799146e-04
5.161290322581e-01 5.161290322581e-01 6.451612903226e-01 -2.042864798859e-03 -9.795906427866e-04 1.897170451835e-04
5.483870967742e-01 5.161290322581e-01 6.451612903226e-01 -1.919940176185e-03 -9.175381794288e-04 1.809812500405e-04
5.806451612903e-01 5.161290322581e-01 6.451612903226e-01 -1.440631853332e-03 -6.776155291194e-04 1.451658131008e-04
